"id","city","temperature","wind_speed","condition","timestamp"
5397,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:45:53.745508"
5398,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:45:54.84045"
5424,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:46:40.235943"
5425,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:46:41.568781"
5426,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:46:42.59265"
5427,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:46:43.886897"
5428,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:46:45.360182"
5429,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:46:46.093516"
5430,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:46:47.416644"
5431,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:46:48.634776"
5432,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:46:49.963971"
5433,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:46:51.501828"
5434,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:46:52.421538"
5435,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:46:52.784173"
5436,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:46:53.613377"
5463,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:02.460647"
5464,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:04.677414"
5465,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:05.852905"
5466,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:06.16592"
5467,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:06.47299"
5468,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:07.096276"
5469,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:07.427571"
5470,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:07.691044"
5471,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:07.969838"
5472,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:08.291839"
5473,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:08.580305"
5474,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:08.984991"
5475,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:09.375784"
5502,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:09.680771"
5503,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:10.009161"
5504,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:10.382127"
5505,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:10.674841"
5506,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:10.976356"
5507,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:11.30245"
5508,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:11.61383"
5509,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:11.925751"
5510,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:12.278204"
5511,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:12.542169"
5512,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:13.451971"
5513,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:14.773118"
5514,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:15.059655"
5541,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:11.964996"
5542,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:12.44643"
5543,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:13.032127"
5544,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:13.585622"
5545,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:14.162697"
5546,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:14.555053"
5547,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:14.903114"
5548,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:15.666471"
5549,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:16.00533"
5550,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:16.440096"
5551,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:16.736052"
5552,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:17.156322"
5553,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:17.463462"
5580,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:56.122669"
5581,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:57.657013"
5582,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:58.988498"
5583,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:00.088465"
5584,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:01.136581"
5585,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:01.984803"
5586,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:48:02.262745"
5587,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:48:02.927508"
5588,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:48:04.366061"
5589,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:48:04.772719"
5590,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:48:05.148906"
5591,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:48:05.560173"
5592,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:48:05.927829"
5619,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:48:13.1915"
5620,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:48:13.599902"
5621,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:48:14.650576"
5622,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:15.781512"
5623,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:17.827326"
5624,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:19.775526"
5625,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:48:20.556886"
5626,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:48:22.066832"
5627,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:48:23.333137"
5628,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:48:24.583223"
5629,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:48:25.813739"
5630,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:48:27.97635"
5631,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:48:29.500534"
5658,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:49:11.973249"
5659,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:49:12.773609"
5660,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:49:13.376368"
5661,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:49:13.773764"
5662,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:49:17.840135"
5663,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:49:19.68067"
5664,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:49:20.394833"
5665,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:49:21.623026"
5666,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:49:22.550988"
5667,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:49:24.067709"
5668,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:49:30.429173"
5669,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:49:32.478323"
5399,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:45:56.921627"
5400,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:46:04.906716"
5401,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:46:06.243064"
5402,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:46:07.676792"
5403,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:46:08.228886"
5404,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:46:09.110941"
5405,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:46:10.233934"
5406,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:46:11.767811"
5407,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:46:13.181188"
5408,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:46:16.173199"
5409,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:46:17.809892"
5410,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:46:19.025784"
5437,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:46:54.172048"
5438,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:46:54.518359"
5439,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:46:54.862411"
5440,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:46:55.377169"
5441,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:46:55.690551"
5442,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:46:55.942906"
5443,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:46:56.540463"
5444,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:46:56.856576"
5445,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:46:57.254708"
5446,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:46:57.627065"
5447,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:46:58.681866"
5448,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:46:59.154934"
5449,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:01.642492"
5476,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:09.532509"
5477,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:09.803556"
5478,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:10.085815"
5479,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:10.395199"
5480,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:10.737262"
5481,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:11.03503"
5482,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:11.310863"
5483,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:11.611992"
5484,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:11.928764"
5485,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:12.276347"
5486,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:12.535944"
5487,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:12.799583"
5488,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:13.081754"
5515,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:09.681366"
5516,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:10.0078"
5517,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:10.391499"
5518,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:10.693145"
5519,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:10.981315"
5520,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:11.313082"
5521,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:11.61016"
5522,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:11.904205"
5523,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:13.09669"
5524,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:13.358905"
5525,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:14.440192"
5526,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:14.790071"
5527,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:15.467042"
5554,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:22.499112"
5555,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:24.273418"
5556,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:25.808729"
5557,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:26.833677"
5558,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:28.267174"
5559,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:29.798416"
5560,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:30.515216"
5561,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:31.848303"
5562,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:32.983805"
5563,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:34.202058"
5564,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:35.636934"
5565,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:36.659296"
5566,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:37.835532"
5593,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:56.120584"
5594,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:57.65997"
5595,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:58.985289"
5596,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:00.090244"
5597,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:02.547058"
5598,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:02.828121"
5599,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:48:03.756809"
5600,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:48:04.156853"
5601,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:48:06.332932"
5602,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:48:07.27116"
5603,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:48:07.592555"
5604,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:48:07.953188"
5605,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:48:10.198325"
5632,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:48:30.483362"
5633,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:48:31.756455"
5634,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:48:33.082502"
5635,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:34.622408"
5636,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:36.668704"
5637,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:38.924928"
5638,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:48:39.854887"
5639,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:48:40.969723"
5640,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:48:41.787564"
5641,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:48:42.58079"
5642,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:48:43.886782"
5643,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:48:45.167041"
5644,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:48:46.40001"
5670,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:49:33.868894"
5671,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:49:35.548656"
5672,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:49:41.999312"
5673,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:49:43.335949"
5674,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:49:44.661574"
5675,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:49:45.851758"
5676,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:49:47.121829"
5411,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:46:21.189062"
5412,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:46:22.419801"
5413,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:46:24.262927"
5414,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:46:26.21492"
5415,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:46:27.74732"
5416,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:46:28.870137"
5417,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:46:30.207925"
5418,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:46:32.765739"
5419,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:46:33.788317"
5420,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:46:34.808272"
5421,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:46:36.03769"
5422,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:46:37.471151"
5423,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:46:39.31606"
5450,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:03.274636"
5451,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:04.609156"
5452,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:05.740162"
5453,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:06.095875"
5454,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:06.347989"
5455,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:06.662151"
5456,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:07.155417"
5457,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:07.430413"
5458,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:07.752249"
5459,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:08.027783"
5460,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:08.287713"
5461,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:08.56473"
5462,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:09.215626"
5489,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:09.552232"
5490,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:09.887786"
5491,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:10.195546"
5492,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:10.655174"
5493,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:10.915695"
5494,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:11.221855"
5495,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:11.486987"
5496,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:11.784922"
5497,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:12.188253"
5498,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:12.470818"
5499,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:12.743496"
5500,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:13.056086"
5501,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:13.322859"
5528,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:09.679986"
5529,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:10.000061"
5530,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:10.365335"
5531,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:10.696945"
5532,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:10.984454"
5533,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:11.298342"
5534,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:11.597708"
5535,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:11.891153"
5536,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:13.368266"
5537,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:14.494091"
5538,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:14.81166"
5539,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:15.108661"
5540,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:15.897418"
5567,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:47:39.217334"
5568,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:47:40.252201"
5569,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:47:41.870219"
5570,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:47:43.213307"
5571,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:47:43.855005"
5572,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:47:45.163844"
5573,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:47:46.592463"
5574,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:47:48.33484"
5575,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:47:49.868683"
5576,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:47:51.157303"
5577,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:47:52.229341"
5578,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:47:53.96577"
5579,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:47:55.194905"
5606,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:48:06.294307"
5607,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:48:07.75955"
5608,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:48:08.083492"
5609,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:08.880662"
5610,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:09.15224"
5611,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:09.415635"
5612,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:48:09.890963"
5613,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:48:10.218174"
5614,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:48:10.535462"
5615,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:48:10.833408"
5616,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:48:11.115368"
5617,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:48:11.467695"
5618,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:48:12.107906"
5645,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:48:48.75327"
5646,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:48:51.207835"
5647,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:48:52.442943"
5648,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:48:56.227168"
5649,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:48:58.68317"
5650,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:48:59.912162"
5651,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:49:01.350975"
5652,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:49:02.188827"
5653,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:49:04.025677"
5654,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:49:05.839045"
5655,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:49:08.211574"
5656,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:49:10.270795"
5657,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:49:11.212999"
5682,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:49:58.292745"
5683,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:49:59.511748"
5684,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:50:04.015266"
5685,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:50:08.418932"
5686,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:50:10.395719"
5687,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:50:12.105019"
5677,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:49:48.660715"
5678,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:49:49.870915"
5679,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:49:51.319846"
5680,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:49:55.520984"
5681,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:49:56.954793"
5707,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:50:45.027376"
5708,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:50:46.16484"
5709,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:50:47.742947"
5710,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:50:48.581213"
5711,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:50:49.838747"
5712,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:50:51.637288"
5713,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:50:52.76647"
5714,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:50:53.870628"
5715,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:50:55.528386"
5716,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:50:56.757489"
5717,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:50:58.186637"
5718,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:50:59.420086"
5719,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:51:01.053422"
5746,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:51:17.90271"
5747,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:51:18.192833"
5748,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:51:18.464603"
5749,"Dilijan",7.3,9.6,"Cold ❄️","2026-03-19 13:51:18.744237"
5750,"Hrazdan",7.5,10.0,"Cold ❄️","2026-03-19 13:51:19.049039"
5751,"Abovyan",9.2,3.1,"Cold ❄️","2026-03-19 13:51:19.3396"
5752,"Kapan",9.5,9.0,"Cold ❄️","2026-03-19 13:51:19.748813"
5753,"Goris",6.6,8.7,"Cold ❄️","2026-03-19 13:51:20.155591"
5754,"Sevan",5.2,10.9,"Cold ❄️","2026-03-19 13:51:20.487421"
5755,"Ijevan",8.1,6.3,"Cold ❄️","2026-03-19 13:51:20.811189"
5756,"Armavir",14.8,2.6,"Mild 🌤","2026-03-19 13:51:21.161484"
5757,"Artashat",15.6,15.3,"Mild 🌤","2026-03-19 13:51:21.478472"
5758,"Sisian",7.3,12.9,"Cold ❄️","2026-03-19 13:51:21.833933"
5785,"Yerevan",14.1,2.4,"Mild 🌤","2026-03-19 13:51:24.466028"
5786,"Gyumri",7.0,5.2,"Cold ❄️","2026-03-19 13:51:24.877743"
5787,"Vanadzor",6.7,12.2,"Cold ❄️","2026-03-19 13:51:25.227452"
